record_id,governorate,city,region,year,month,date,latitude,longitude,utm32_easting,utm32_northing,population_density,urban_index,temperature_c,rainfall_mm,humidity_pct,ndvi_score,drought_pressure_score,electricity_pressure_score,tourism_pressure_score,observed_index,data_nature,observed_lag_1,observed_lag_2,observed_lag_3,observed_lag_6,observed_lag_12,rolling_mean_3,rolling_mean_6,target_stage1_tabular_score,target_stage2_lstm_score,lstm_tourism_next_3m
EX23_Gafsa_2023_01,Gafsa,Gafsa,Sud-Ouest,2023,1,2023-01-15,34.405173,8.778296,479623.79,3807104.56,90,38.0,15.09,37.15,77.4,48.79,41.52,56.73,7.98,6.84,données du projet,4.05,7.81,21.46,36.91,12.19,11.106666666666676,22.22666666666667,22.85,11.34,11.34
EX23_Gafsa_2023_02,Gafsa,Gafsa,Sud-Ouest,2023,2,2023-02-15,34.420935,8.776321,479446.13,3808852.68,90,38.0,17.83,40.06,66.33,51.7,39.68,49.03,31.28,23.37,données du projet,6.84,4.05,7.81,26.99,16.25,6.233333333333342,17.215,14.36,12.45,12.45
EX23_Gafsa_2023_03,Gafsa,Gafsa,Sud-Ouest,2023,3,2023-03-15,34.422857,8.839407,485243.51,3809054.79,90,38.0,22.13,48.49,57.38,37.56,55.01,51.23,2.81,7.48,données du projet,23.37,6.84,4.05,36.14,9.33,11.42000000000001,16.611666666666668,12.24,20.38,20.38
EX23_Gafsa_2023_04,Gafsa,Gafsa,Sud-Ouest,2023,4,2023-04-15,34.421796,8.801828,481790.22,3808943.32,90,38.0,26.93,34.99,55.7,34.54,66.99,62.73,10.67,10.74,données du projet,7.48,23.37,6.84,21.46,16.35,12.563333333333341,11.835,0.0,20.13,20.13
EX23_Gafsa_2023_05,Gafsa,Gafsa,Sud-Ouest,2023,5,2023-05-15,34.385934,8.799476,481566.21,3804967.12,90,38.0,26.15,20.43,46.67,27.52,75.4,61.46,11.69,9.68,données du projet,10.74,7.48,23.37,7.81,21.08,13.863333333333344,10.048333333333334,51.87,30.05,30.05
EX23_Gafsa_2023_06,Gafsa,Gafsa,Sud-Ouest,2023,6,2023-06-15,34.408478,8.774522,479277.79,3807471.71,90,38.0,36.29,52.53,33.53,19.95,100.0,84.15,41.7,32.31,données du projet,9.68,10.74,7.48,4.05,31.87,9.30000000000001,10.36,26.53,38.25,38.25
EX23_Gafsa_2023_07,Gafsa,Gafsa,Sud-Ouest,2023,7,2023-07-15,34.417361,8.818377,483309.95,3808448.67,90,38.0,39.43,23.98,33.29,22.82,100.0,58.9,36.11,32.16,données du projet,32.31,9.68,10.74,6.84,36.91,17.57666666666668,15.07,9.76,29.88,29.88
EX23_Gafsa_2023_08,Gafsa,Gafsa,Sud-Ouest,2023,8,2023-08-15,34.447578,8.743271,476416.7,3811814.21,90,38.0,34.42,22.15,36.75,8.31,95.44,64.31,28.37,28.75,données du projet,32.16,32.31,9.68,23.37,26.99,24.71666666666668,19.29,47.64,29.57,29.57
EX23_Gafsa_2023_09,Gafsa,Gafsa,Sud-Ouest,2023,9,2023-09-15,34.435383,8.800943,481711.79,3810450.11,90,38.0,31.76,17.33,44.86,17.38,76.25,74.99,43.6,40.67,données du projet,28.75,32.16,32.31,7.48,36.14,31.07333333333334,20.186666666666667,8.91,23.14,23.14
EX23_Gafsa_2023_10,Gafsa,Gafsa,Sud-Ouest,2023,10,2023-10-15,34.358958,8.798096,481433.36,3801976.15,90,38.0,20.93,26.53,60.02,38.48,53.57,58.3,15.11,19.72,données du projet,40.67,28.75,32.16,10.74,21.46,33.86000000000001,25.718333333333334,24.82,23.03,23.03
EX23_Gafsa_2023_11,Gafsa,Gafsa,Sud-Ouest,2023,11,2023-11-15,34.432951,8.799821,481608.23,3810180.64,90,38.0,17.85,20.45,64.12,36.93,56.34,48.82,26.49,27.03,données du projet,19.72,40.67,28.75,9.68,7.81,29.713333333333342,27.215,10.01,12.96,12.96
EX23_Gafsa_2023_12,Gafsa,Gafsa,Sud-Ouest,2023,12,2023-12-15,34.398649,8.770353,478892.11,3806382.75,90,38.0,19.22,31.84,65.25,52.42,57.05,57.76,17.75,21.41,données du projet,27.03,19.72,40.67,32.31,4.05,29.14000000000001,30.106666666666666,9.77,10.35,10.35
EX23_Gafsa_2024_01,Gafsa,Gafsa,Sud-Ouest,2024,1,2024-01-15,34.380582,8.826665,484064.66,3804369.06,90,38.0,14.83,34.35,68.56,50.78,35.9,57.78,5.73,12.72,données du projet,21.41,27.03,19.72,32.16,6.84,22.72000000000001,28.289999999999996,15.73,4.74,4.74
EX23_Gafsa_2024_02,Gafsa,Gafsa,Sud-Ouest,2024,2,2024-02-15,34.429348,8.779352,479726.72,3809784.92,90,38.0,18.33,49.06,66.38,46.08,25.82,56.28,6.8,5.94,données du projet,12.72,21.41,27.03,28.75,23.37,20.386666666666677,25.049999999999997,27.15,13.64,13.64
EX23_Gafsa_2024_03,Gafsa,Gafsa,Sud-Ouest,2024,3,2024-03-15,34.455194,8.716979,474003.83,3812665.14,90,38.0,21.33,25.68,58.1,35.72,62.74,57.69,16.89,16.18,données du projet,5.94,12.72,21.41,40.67,7.48,13.356666666666676,21.248333333333335,7.11,18.15,18.15
EX23_Gafsa_2024_04,Gafsa,Gafsa,Sud-Ouest,2024,4,2024-04-15,34.384475,8.798168,481445.6,3804805.61,90,38.0,25.73,41.83,50.79,34.16,79.63,59.15,10.52,12.66,données du projet,16.18,5.94,12.72,19.72,10.74,11.613333333333344,17.166666666666668,22.06,20.9,20.9
EX23_Gafsa_2024_05,Gafsa,Gafsa,Sud-Ouest,2024,5,2024-05-15,34.401138,8.838428,485149.68,3806646.7,90,38.0,28.23,20.39,54.16,31.04,76.44,55.08,10.71,12.62,données du projet,12.66,16.18,5.94,27.03,9.68,11.593333333333343,15.99,49.24,32.66,32.66
EX23_Gafsa_2024_06,Gafsa,Gafsa,Sud-Ouest,2024,6,2024-06-15,34.405229,8.762688,478189.33,3807113.95,90,38.0,32.08,27.6,44.01,21.94,94.61,74.83,39.18,30.31,données du projet,12.62,12.66,16.18,21.41,32.31,13.82000000000001,13.588333333333333,38.26,45.5,45.5
EX23_Gafsa_2024_07,Gafsa,Gafsa,Sud-Ouest,2024,7,2024-07-15,34.416129,8.808274,482381.29,3808313.77,90,38.0,36.9,13.91,39.03,17.87,85.38,89.45,40.87,35.99,données du projet,30.31,12.62,12.66,12.72,32.16,18.53000000000001,15.071666666666667,46.62,41.71,41.71
EX23_Gafsa_2024_08,Gafsa,Gafsa,Sud-Ouest,2024,8,2024-08-15,34.435327,8.800545,481675.23,3810443.93,90,38.0,33.44,40.35,37.96,29.49,100.0,76.36,47.86,42.22,données du projet,35.99,30.31,12.62,5.94,28.75,26.306666666666672,18.95,52.81,29.99,29.99
EX23_Gafsa_2024_09,Gafsa,Gafsa,Sud-Ouest,2024,9,2024-09-15,34.449321,8.724258,474670.6,3812012.09,90,38.0,32.07,11.6,47.72,33.5,88.76,73.29,44.69,43.41,données du projet,42.22,35.99,30.31,16.18,40.67,36.173333333333346,24.996666666666666,32.76,22.6,22.6
EX23_Gafsa_2024_10,Gafsa,Gafsa,Sud-Ouest,2024,10,2024-10-15,34.487455,8.782771,480054.71,3816227.53,90,38.0,24.55,46.64,52.54,35.94,62.28,78.47,26.63,34.34,données du projet,43.41,42.22,35.99,12.66,19.72,40.54000000000001,29.535,14.69,21.44,21.44
EX23_Gafsa_2024_11,Gafsa,Gafsa,Sud-Ouest,2024,11,2024-11-15,34.412792,8.720225,474288.98,3807962.51,90,38.0,24.15,48.42,67.0,45.65,45.36,58.94,12.72,17.72,données du projet,34.34,43.41,42.22,12.62,27.03,39.99000000000001,33.14833333333333,2.8,17.19,17.19
EX23_Gafsa_2024_12,Gafsa,Gafsa,Sud-Ouest,2024,12,2024-12-15,34.491441,8.78668,480414.52,3816668.83,90,38.0,18.26,45.05,65.34,46.09,45.87,55.35,10.68,12.99,données du projet,17.72,34.34,43.41,30.31,21.41,31.82333333333334,33.998333333333335,20.52,16.25,16.25
EX23_Gafsa_2025_01,Gafsa,Gafsa,Sud-Ouest,2025,1,2025-01-15,34.408295,8.846616,485903.43,3807439.07,90,38.0,16.87,34.7,72.07,48.33,32.44,62.42,21.77,21.62,données du projet,12.99,17.72,34.34,35.99,12.72,21.68333333333334,31.111666666666668,27.57,18.5,18.5
EX23_Gafsa_2025_02,Gafsa,Gafsa,Sud-Ouest,2025,2,2025-02-15,34.426041,8.774675,479296.12,3809419.26,90,38.0,16.49,39.25,66.86,56.32,42.15,52.08,10.52,16.77,données du projet,21.62,12.99,17.72,42.22,5.94,17.443333333333342,28.71666666666667,1.41,13.9,13.9
EX23_Gafsa_2025_03,Gafsa,Gafsa,Sud-Ouest,2025,3,2025-03-15,34.463187,8.807487,482318.93,3813531.95,90,38.0,22.41,25.95,60.69,41.25,63.95,60.33,12.23,14.83,données du projet,16.77,21.62,12.99,43.41,16.18,17.126666666666676,24.474999999999998,24.53,15.37,15.37
EX23_Gafsa_2025_04,Gafsa,Gafsa,Sud-Ouest,2025,4,2025-04-15,34.417327,8.815972,483088.94,3808445.28,90,38.0,28.96,58.72,54.18,32.97,70.78,54.98,16.46,17.14,données du projet,14.83,16.77,21.62,34.34,12.66,17.74000000000001,19.711666666666666,15.47,19.86,19.86
EX23_Gafsa_2025_05,Gafsa,Gafsa,Sud-Ouest,2025,5,2025-05-15,34.444061,8.83865,485177.7,3811406.14,90,38.0,29.69,38.68,42.84,30.68,85.22,63.16,17.3,15.66,données du projet,17.14,14.83,16.77,17.72,12.62,16.246666666666677,16.845,8.8,28.52,28.52
EX23_Gafsa_2025_06,Gafsa,Gafsa,Sud-Ouest,2025,6,2025-06-15,34.420954,8.736715,475806.76,3808863.57,90,38.0,35.37,6.72,41.89,22.21,89.74,67.94,22.23,18.28,données du projet,15.66,17.14,14.83,12.99,30.31,15.876666666666678,16.50166666666667,32.06,37.15,37.15
EX23_Gafsa_2025_07,Gafsa,Gafsa,Sud-Ouest,2025,7,2025-07-15,34.391063,8.773151,479147.42,3805540.99,90,38.0,34.14,3.1,48.01,20.2,100.0,76.78,47.09,37.79,données du projet,18.28,15.66,17.14,21.62,35.99,17.026666666666678,17.383333333333336,36.63,27.74,27.74
EX23_Gafsa_2025_08,Gafsa,Gafsa,Sud-Ouest,2025,8,2025-08-15,34.391135,8.755351,477511.27,3805552.76,90,38.0,35.32,29.54,43.73,8.21,87.72,73.73,35.34,36.36,données du projet,37.79,18.28,15.66,16.77,42.22,23.91000000000001,20.078333333333333,35.35,19.53,19.53
EX23_Gafsa_2025_09,Gafsa,Gafsa,Sud-Ouest,2025,9,2025-09-15,34.419968,8.7421,476301.3,3808752.96,90,38.0,33.3,15.33,53.47,26.6,92.36,69.13,40.97,35.25,données du projet,36.36,37.79,18.28,14.83,43.41,30.810000000000013,23.343333333333334,8.69,16.12,16.12
EX23_Jendouba_2017_01,Jendouba,Jendouba,Nord-Ouest,2017,1,2017-01-15,36.489,8.725686,475430.2,4038222.88,120,38.0,13.98,50.81,81.22,53.9,45.33,50.73,0.0,3.6,données du projet,12.6,19.18,28.91,39.45,5.14,20.230000000000008,33.505,12.95,13.42,13.42
EX23_Jendouba_2017_02,Jendouba,Jendouba,Nord-Ouest,2017,2,2017-02-15,36.504501,8.83331,485072.86,4039920.25,120,38.0,16.59,83.47,73.96,41.07,33.28,53.0,23.07,16.99,données du projet,3.6,12.6,19.18,53.29,8.83,11.793333333333344,27.529999999999998,30.75,20.27,20.27
EX23_Jendouba_2017_03,Jendouba,Jendouba,Nord-Ouest,2017,3,2017-03-15,36.54318,8.784219,480686.44,4044219.39,120,38.0,21.11,45.17,66.31,43.79,47.41,46.32,16.33,16.51,données du projet,16.99,3.6,12.6,47.6,5.15,11.063333333333341,21.48,26.26,28.55,28.55
EX23_Jendouba_2017_04,Jendouba,Jendouba,Nord-Ouest,2017,4,2017-04-15,36.507276,8.795987,481731.27,4040234.51,120,38.0,21.5,34.78,63.02,36.87,78.2,60.08,17.37,18.01,données du projet,16.51,16.99,3.6,28.91,7.63,12.366666666666674,16.298333333333332,27.4,34.45,34.45
EX23_Jendouba_2017_05,Jendouba,Jendouba,Nord-Ouest,2017,5,2017-05-15,36.50827,8.75998,478507.19,4040352.16,120,38.0,27.6,34.24,52.0,38.19,94.38,57.11,28.66,23.49,données du projet,18.01,16.51,16.99,19.18,8.53,17.17000000000001,14.481666666666667,55.27,44.23,44.23
EX23_Jendouba_2017_06,Jendouba,Jendouba,Nord-Ouest,2017,6,2017-06-15,36.521878,8.762308,478719.38,4041861.18,120,38.0,28.68,5.61,48.58,36.02,88.13,59.66,44.86,39.13,données du projet,23.49,18.01,16.51,12.6,37.51,19.336666666666677,15.199999999999998,27.6,47.41,47.41
EX23_Jendouba_2017_07,Jendouba,Jendouba,Nord-Ouest,2017,7,2017-07-15,36.482514,8.798082,481913.13,4037487.4,120,38.0,35.47,43.67,40.97,20.08,95.67,68.74,44.99,43.9,données du projet,39.13,23.49,18.01,3.6,39.45,26.876666666666676,19.621666666666666,41.4,33.31,33.31
EX23_Jendouba_2017_08,Jendouba,Jendouba,Nord-Ouest,2017,8,2017-08-15,36.45907,8.822453,484091.33,4034882.58,120,38.0,32.3,14.49,45.4,33.61,89.39,73.49,46.45,49.37,données du projet,43.9,39.13,23.49,16.99,53.29,35.506666666666675,26.338333333333335,35.21,20.24,20.24
EX23_Jendouba_2017_09,Jendouba,Jendouba,Nord-Ouest,2017,9,2017-09-15,36.457877,8.770638,479448.3,4034760.08,120,38.0,26.9,22.0,53.63,33.84,75.71,62.69,38.14,40.59,données du projet,49.37,43.9,39.13,16.51,47.6,44.13333333333335,31.735000000000003,19.34,11.25,11.25
EX23_Jendouba_2017_10,Jendouba,Jendouba,Nord-Ouest,2017,10,2017-10-15,36.508505,8.750829,477687.89,4040380.31,120,38.0,20.43,36.33,67.53,48.53,70.17,62.15,8.82,14.84,données du projet,40.59,49.37,43.9,18.01,28.91,44.620000000000005,35.748333333333335,0.0,5.95,5.95
EX23_Jendouba_2017_11,Jendouba,Jendouba,Nord-Ouest,2017,11,2017-11-15,36.443772,8.78945,481130.5,4033191.66,120,38.0,17.34,55.77,75.66,49.45,49.41,49.23,3.77,6.6,données du projet,14.84,40.59,49.37,23.49,19.18,34.93333333333334,35.22,2.11,8.97,8.97
EX23_Jendouba_2017_12,Jendouba,Jendouba,Nord-Ouest,2017,12,2017-12-15,36.517237,8.772714,479649.82,4041344.11,120,38.0,10.39,80.05,73.76,54.1,23.88,49.43,6.22,6.99,données du projet,6.6,14.84,40.59,39.13,12.6,20.676666666666673,32.405,4.12,7.08,7.08
EX23_Jendouba_2018_01,Jendouba,Jendouba,Nord-Ouest,2018,1,2018-01-15,36.499445,8.764552,478914.19,4039372.34,120,38.0,15.1,50.55,74.64,40.17,28.08,47.08,3.6,2.13,données du projet,6.99,6.6,14.84,43.9,3.6,9.476666666666674,27.048333333333332,3.89,7.05,7.05
EX23_Jendouba_2018_02,Jendouba,Jendouba,Nord-Ouest,2018,2,2018-02-15,36.440446,8.805495,482567.67,4032819.73,120,38.0,15.86,63.15,73.0,58.63,44.43,37.98,14.24,8.26,données du projet,2.13,6.99,6.6,49.37,16.99,5.240000000000006,20.086666666666666,4.94,9.56,9.56
EX23_Jendouba_2018_03,Jendouba,Jendouba,Nord-Ouest,2018,3,2018-03-15,36.536094,8.828675,484664.03,4043425.46,120,38.0,19.48,54.13,72.05,48.03,47.22,47.84,0.0,4.61,données du projet,8.26,2.13,6.99,40.59,16.51,5.793333333333341,13.235,0.0,18.62,18.62
EX23_Jendouba_2018_04,Jendouba,Jendouba,Nord-Ouest,2018,4,2018-04-15,36.534735,8.804797,482526.36,4043278.78,120,38.0,25.01,32.45,61.44,37.97,71.83,72.49,22.42,14.57,données du projet,4.61,8.26,2.13,14.84,18.01,5.000000000000007,7.238333333333333,0.43,24.2,24.2
EX23_Jendouba_2018_05,Jendouba,Jendouba,Nord-Ouest,2018,5,2018-05-15,36.508329,8.803717,482423.71,4040349.9,120,38.0,27.43,23.76,48.86,30.45,80.72,58.3,0.0,4.16,données du projet,14.57,4.61,8.26,6.6,23.49,9.146666666666674,7.1933333333333325,33.78,41.69,41.69
EX23_Jendouba_2018_06,Jendouba,Jendouba,Nord-Ouest,2018,6,2018-06-15,36.504255,8.750452,477652.85,4039909.0,120,38.0,31.7,20.12,51.13,32.33,90.03,68.73,41.31,29.02,données du projet,4.16,14.57,4.61,6.99,39.13,7.780000000000007,6.786666666666666,24.6,33.86,33.86
EX23_Jendouba_2018_07,Jendouba,Jendouba,Nord-Ouest,2018,7,2018-07-15,36.544044,8.813623,483318.4,4044309.79,120,38.0,32.15,35.7,42.83,18.76,93.15,67.08,45.86,40.55,données du projet,29.02,4.16,14.57,2.13,43.9,15.916666666666673,10.458333333333334,36.32,30.47,30.47
EX23_Jendouba_2018_08,Jendouba,Jendouba,Nord-Ouest,2018,8,2018-08-15,36.448053,8.769263,479322.44,4033670.68,120,38.0,31.48,24.48,42.03,29.45,100.0,78.37,35.26,36.68,données du projet,40.55,29.02,4.16,8.26,49.37,24.57666666666667,16.861666666666665,21.46,23.92,23.92
EX23_Jendouba_2018_09,Jendouba,Jendouba,Nord-Ouest,2018,9,2018-09-15,36.497969,8.789259,481126.49,4039203.42,120,38.0,28.66,29.36,57.34,35.32,78.07,63.68,31.13,31.48,données du projet,36.68,40.55,29.02,4.61,40.59,35.41666666666668,21.59833333333333,26.51,19.36,19.36
EX23_Jendouba_2018_10,Jendouba,Jendouba,Nord-Ouest,2018,10,2018-10-15,36.463596,8.77217,479587.09,4035394.13,120,38.0,23.18,27.33,68.42,41.0,64.23,65.36,19.85,20.86,données du projet,31.48,36.68,40.55,14.57,14.84,36.23666666666667,26.076666666666664,23.87,20.9,20.9
EX23_Jendouba_2018_11,Jendouba,Jendouba,Nord-Ouest,2018,11,2018-11-15,36.498216,8.810289,483009.95,4039226.91,120,38.0,16.06,31.0,67.55,44.44,46.42,55.8,13.44,20.58,données du projet,20.86,31.48,36.68,4.16,6.6,29.673333333333343,27.125,16.85,23.92,23.92
EX23_Jendouba_2018_12,Jendouba,Jendouba,Nord-Ouest,2018,12,2018-12-15,36.501925,8.818781,483771.27,4039636.87,120,38.0,14.48,41.8,81.08,43.26,23.05,59.9,22.54,20.46,données du projet,20.58,20.86,31.48,29.02,6.99,24.306666666666672,29.861666666666665,34.64,14.93,14.93
EX23_Jendouba_2019_01,Jendouba,Jendouba,Nord-Ouest,2019,1,2019-01-15,36.515023,8.787737,480994.36,4041095.47,120,38.0,13.94,46.17,77.98,53.98,42.85,46.16,29.17,28.27,données du projet,20.46,20.58,20.86,40.55,2.13,20.63333333333334,28.435,9.36,17.1,17.1
EX23_Jendouba_2019_02,Jendouba,Jendouba,Nord-Ouest,2019,2,2019-02-15,36.515665,8.750884,477694.83,4041174.58,120,38.0,16.4,56.13,81.22,45.03,56.21,38.79,10.73,14.02,données du projet,28.27,20.46,20.58,36.68,8.26,23.10333333333334,26.388333333333335,0.0,15.51,15.51
EX23_Jendouba_2019_03,Jendouba,Jendouba,Nord-Ouest,2019,3,2019-03-15,36.515445,8.81883,483778.52,4041136.53,120,38.0,18.84,39.41,70.28,54.59,45.22,52.96,14.92,16.12,données du projet,14.02,28.27,20.46,31.48,4.61,20.91666666666667,22.611666666666665,31.24,15.15,15.15
EX23_Jendouba_2019_04,Jendouba,Jendouba,Nord-Ouest,2019,4,2019-04-15,36.471598,8.794774,481614.2,4036277.18,120,38.0,21.77,24.33,67.07,31.71,85.02,56.42,9.68,12.65,données du projet,16.12,14.02,28.27,20.86,14.57,19.47000000000001,20.051666666666666,9.59,29.1,29.1
EX23_Jendouba_2019_05,Jendouba,Jendouba,Nord-Ouest,2019,5,2019-05-15,36.516447,8.773333,479705.06,4041256.36,120,38.0,27.04,49.23,59.52,35.96,81.12,58.24,14.91,12.97,données du projet,12.65,16.12,14.02,20.58,4.16,14.26333333333334,18.683333333333334,49.28,34.29,34.29
EX23_Jendouba_2019_06,Jendouba,Jendouba,Nord-Ouest,2019,6,2019-06-15,36.500046,8.792376,481406.14,4039433.26,120,38.0,31.41,29.73,52.72,24.19,82.65,66.37,43.49,37.16,données du projet,12.97,12.65,16.12,20.46,29.02,13.913333333333341,17.415,49.87,37.81,37.81
EX23_Jendouba_2019_07,Jendouba,Jendouba,Nord-Ouest,2019,7,2019-07-15,36.513387,8.758541,478379.74,4040920.17,120,38.0,32.39,7.18,50.36,23.36,100.0,77.29,32.45,35.5,données du projet,37.16,12.97,12.65,28.27,40.55,20.926666666666673,20.19833333333333,32.32,27.92,27.92
EX23_Jendouba_2019_08,Jendouba,Jendouba,Nord-Ouest,2019,8,2019-08-15,36.467211,8.793756,481522.0,4035790.73,120,38.0,30.8,15.0,48.51,29.99,100.0,53.56,39.83,36.21,données du projet,35.5,37.16,12.97,14.02,36.68,28.54333333333334,21.403333333333332,26.25,25.3,25.3
EX23_Jendouba_2019_09,Jendouba,Jendouba,Nord-Ouest,2019,9,2019-09-15,36.510389,8.744481,477119.96,4040590.81,120,38.0,28.83,7.79,58.38,30.39,80.66,71.66,35.63,38.87,données du projet,36.21,35.5,37.16,16.12,31.48,36.290000000000006,25.101666666666663,12.58,13.47,13.47
EX23_Jendouba_2019_10,Jendouba,Jendouba,Nord-Ouest,2019,10,2019-10-15,36.491906,8.786301,480860.16,4038531.54,120,38.0,20.73,27.03,69.02,37.37,60.08,62.87,8.8,16.46,données du projet,38.87,36.21,35.5,12.65,20.86,36.86000000000001,28.89333333333333,5.58,10.24,10.24
EX23_Jendouba_2019_11,Jendouba,Jendouba,Nord-Ouest,2019,11,2019-11-15,36.532084,8.799691,482068.68,4042985.59,120,38.0,17.5,56.49,69.24,52.36,32.45,44.84,11.19,11.82,données du projet,16.46,38.87,36.21,12.97,20.58,30.51333333333334,29.528333333333332,14.13,10.89,10.89
EX23_Jendouba_2019_12,Jendouba,Jendouba,Nord-Ouest,2019,12,2019-12-15,36.440887,8.752341,477803.97,4032879.56,120,38.0,13.66,47.43,83.86,51.72,37.28,45.03,16.74,15.65,données du projet,11.82,16.46,38.87,37.16,20.46,22.38333333333334,29.336666666666662,13.75,15.46,15.46
EX23_Jendouba_2020_01,Jendouba,Jendouba,Nord-Ouest,2020,1,2020-01-15,36.503299,8.807245,482738.5,4039791.31,120,38.0,10.25,47.76,73.49,57.27,44.05,57.93,8.14,11.47,données du projet,15.65,11.82,16.46,35.5,28.27,14.64333333333334,25.751666666666665,8.84,16.46,16.46
EX23_Jendouba_2020_02,Jendouba,Jendouba,Nord-Ouest,2020,2,2020-02-15,36.464997,8.850012,486561.78,4035535.88,120,38.0,13.4,56.55,69.51,57.77,51.28,46.38,17.66,11.59,données du projet,11.47,15.65,11.82,36.21,14.02,12.98000000000001,21.746666666666666,0.0,18.52,18.52
EX23_Jendouba_2020_03,Jendouba,Jendouba,Nord-Ouest,2020,3,2020-03-15,36.501411,8.731587,475962.58,4039598.06,120,38.0,17.8,27.56,69.89,39.82,57.44,57.88,13.68,13.99,données du projet,11.59,11.47,15.65,38.87,16.12,12.903333333333341,17.64333333333333,39.05,19.06,19.06
EX23_Jendouba_2020_04,Jendouba,Jendouba,Nord-Ouest,2020,4,2020-04-15,36.512176,8.764492,478912.31,4040784.5,120,38.0,23.27,51.25,56.65,52.57,60.15,68.37,25.6,22.03,données du projet,13.99,11.59,11.47,16.46,12.65,12.350000000000009,13.496666666666664,31.72,28.83,28.83
EX23_Jendouba_2020_05,Jendouba,Jendouba,Nord-Ouest,2020,5,2020-05-15,36.473181,8.814575,483388.45,4036449.25,120,38.0,27.92,24.04,52.97,31.74,88.3,66.07,16.58,17.5,données du projet,22.03,13.99,11.59,11.82,12.97,15.87000000000001,14.424999999999997,21.62,35.12,35.12
EX23_Jendouba_2020_06,Jendouba,Jendouba,Nord-Ouest,2020,6,2020-06-15,36.507072,8.798761,481979.64,4040211.37,120,38.0,32.62,5.63,54.71,31.31,100.0,61.95,30.47,27.32,données du projet,17.5,22.03,13.99,15.65,37.16,17.840000000000007,15.371666666666664,22.78,48.58,48.58
EX23_Jendouba_2020_07,Jendouba,Jendouba,Nord-Ouest,2020,7,2020-07-15,36.529321,8.764956,478958.51,4042686.13,120,38.0,33.68,20.58,32.95,28.31,92.51,68.87,43.19,39.6,données du projet,27.32,17.5,22.03,11.47,35.5,22.283333333333342,17.316666666666663,55.47,38.79,38.79
EX23_Jendouba_2020_08,Jendouba,Jendouba,Nord-Ouest,2020,8,2020-08-15,36.525814,8.833645,485107.0,4042284.4,120,38.0,32.09,12.07,45.46,32.96,100.0,69.92,54.99,49.08,données du projet,39.6,27.32,17.5,11.59,36.21,28.14000000000001,22.004999999999995,33.68,23.66,23.66
EX23_Jendouba_2020_09,Jendouba,Jendouba,Nord-Ouest,2020,9,2020-09-15,36.559872,8.78124,480423.98,4046071.61,120,38.0,26.74,42.18,55.51,30.94,84.8,59.0,41.52,40.27,données du projet,49.08,39.6,27.32,13.99,38.87,38.66666666666668,28.25333333333333,26.62,17.97,17.97
EX23_Jendouba_2020_10,Jendouba,Jendouba,Nord-Ouest,2020,10,2020-10-15,36.487258,8.788882,481090.12,4038015.45,120,38.0,21.54,44.22,63.48,46.81,67.28,54.18,9.99,20.12,données du projet,40.27,49.08,39.6,22.03,16.46,42.98333333333335,32.63333333333333,11.94,10.2,10.2
EX23_Jendouba_2020_11,Jendouba,Jendouba,Nord-Ouest,2020,11,2020-11-15,36.466711,8.806345,482649.77,4035732.97,120,38.0,15.64,41.38,77.69,54.23,32.55,59.13,4.88,7.83,données du projet,20.12,40.27,49.08,17.5,11.82,36.49000000000001,32.315,16.04,13.38,13.38
EX23_Jendouba_2020_12,Jendouba,Jendouba,Nord-Ouest,2020,12,2020-12-15,36.488244,8.825803,484397.42,4038118.18,120,38.0,14.96,50.4,79.18,55.94,31.2,46.75,16.83,10.98,données du projet,7.83,20.12,40.27,27.32,15.65,22.74000000000001,30.70333333333333,0.0,12.68,12.68
EX23_Jendouba_2021_01,Jendouba,Jendouba,Nord-Ouest,2021,1,2021-01-15,36.53794,8.779645,480275.7,4043639.11,120,38.0,12.46,38.44,74.89,40.56,41.78,52.23,10.01,10.66,données du projet,10.98,7.83,20.12,39.6,11.47,12.976666666666675,27.98,25.61,11.24,11.24
EX23_Jendouba_2021_02,Jendouba,Jendouba,Nord-Ouest,2021,2,2021-02-15,36.476362,8.758842,478396.49,4036813.05,120,38.0,13.5,51.96,72.93,50.7,42.42,50.23,13.27,14.81,données du projet,10.66,10.98,7.83,49.08,11.59,9.823333333333343,23.156666666666666,24.34,15.44,15.44
EX23_Jendouba_2021_03,Jendouba,Jendouba,Nord-Ouest,2021,3,2021-03-15,36.503707,8.794383,481586.77,4039838.94,120,38.0,17.04,41.56,72.9,40.33,50.38,59.18,17.07,13.55,données du projet,14.81,10.66,10.98,40.27,13.99,12.150000000000011,17.444999999999997,13.79,19.52,19.52
EX23_Jendouba_2021_04,Jendouba,Jendouba,Nord-Ouest,2021,4,2021-04-15,36.502543,8.764902,478946.38,4039715.82,120,38.0,25.06,34.44,59.11,43.78,66.55,61.69,5.57,8.82,données du projet,13.55,14.81,10.66,20.12,22.03,13.006666666666675,12.991666666666665,32.24,32.96,32.96
EX23_Jendouba_2021_05,Jendouba,Jendouba,Nord-Ouest,2021,5,2021-05-15,36.524641,8.770656,479467.58,4042165.77,120,38.0,23.85,28.54,61.72,38.8,82.55,59.86,26.56,23.48,données du projet,8.82,13.55,14.81,7.83,17.5,12.393333333333345,11.108333333333333,41.54,40.15,40.15
